22.099453039030433, -0.032229072565018155
32.642306450728455, -0.006633639359103813
48.21297813104774, 0.011551747290877823
70.76287797432863, 0.025047415517648136
103.20669804922987, 0.034978942013247555
152.42858218957358, 0.04190856174282509
222.30945982025807, 0.04686879118191269
326.2701457819384, 0.050234269180319334
475.84329197715505, 0.052943345235326136
702.7677444894896, 0.05499546596606188
1031.400943841224, 0.056672578926407896
1504.2175613172792, 0.05778708800102411
2221.5488064135698, 0.058619833982049424
3260.391248338493, 0.059452764423365126
4755.014264175804, 0.060098283209631176
7022.582071569737, 0.06083723113298645
10306.48755534129, 0.06167016157430216
15126.015566046759, 0.06250309201561786
22199.265622867224, 0.06342982051460361
32580.104091066078, 0.06426275095591932
47815.23860371754, 0.06509568139723504
70174.50651693552, 0.06555341960787062
102989.37135310163, 0.06601115781850618
151148.987467319, 0.06637509797147173
221828.8752736213, 0.06673903812443727
325559.90436786396, 0.0671029782774028
477797.136112042, 0.0673731203726983
701221.0465586099, 0.06708047412197361
1029122.2260046363, 0.06706922204425902
1510356.2006396388, 0.06724556608188448
2216619.722629485, 0.06714051594649986
3253143.4051410328, 0.06712926386878526
