21.89423801695954, 0.30160997181934196
32.22892924900941, 0.26384083669325076
47.44188309878891, 0.23591852870063873
69.83577563403945, 0.21401372617848627
102.24965133129555, 0.1961665000832917
150.0531824495298, 0.1737300295876861
220.20571483690156, 0.14445548469383107
323.1558041972255, 0.12391847930885033
474.23689191582804, 0.11971687387524327
695.9510760225304, 0.14742628230013366
1021.3205857103256, 0.138286067578902
1498.8061298175417, 0.12458713659217072
2199.5246607276194, 0.11354745676031425
3227.841571303082, 0.10554692110545749
4736.914932331647, 0.0994458505612256
6951.506937525483, 0.0948643521054936
10201.46010489546, 0.08838338853913674
14970.824197842123, 0.08684103426040446
21969.950855872266, 0.07504156838429804
32241.29374780951, 0.06400188855244149
47314.672178918336, 0.05258231569846
69435.12319664906, 0.04572145910997821
101897.27860953048, 0.040760067632121255
149536.0692112856, 0.03769814126488902
219446.84195982997, 0.03539600094190687
322042.14474903524, 0.03385364666317464
472602.5768625244, 0.03307107842869228
693552.6896057505, 0.03304829623845995
